quarter_text,nuevas,reinversion,entre_cias,inversion,exportaciones,estado,cuenta,horas_prom,ittae,salario,medsup,hom_pc,rob_pc,secext_pc,_menos1sm
2013-4,203.46393,63.834949,-131.38821,135.91066,4412.0581,Sonora,4,42.299999,100.82731,235.83667,0.30433074,0.07987368,0.96301851,0.00313914,0.098999999
2013-4,-6.0396819,11.755542,-36.140659,-30.424799,3180.061,Tabasco,2,42.200001,106.90656,247.99333,0.28522071,0.061006489,1.6983694,0.019197845,0.16299999
2013-4,465.8598,-230.51952,164.386,399.72629,6194.8271,Tamaulipas,10,42,100.46313,258.31,0.29057184,0.076501674,1.2407076,0.016393216,0.14
2013-4,-7.6779156,8.0634212,-7.828485,-7.4429798,315.62299,Tlaxcala,8,41.900002,106.15778,228.40668,0.27481219,0.08083343,0.80033101,0,0.18799999
2013-4,233.12004,210.81062,-16.907942,427.02271,1869.118,Veracruz,19,43.099998,100.58344,285.59668,0.2457508,0.053352669,0.79022348,0.012709008,0.16600001
2013-4,15.967995,11.675166,11.641929,39.285091,336.14001,Yucatán,10,40.799999,105.61999,242.79666,0.2348361,0.01494341,0.50325552,0.006266591,0.19299999
2013-4,5.4060688,1789.2128,31.383148,1826.0021,1023.965,Zacatecas,7,40.299999,105.01396,243.66667,0.1657518,0.052727693,1.0712724,0.012217392,0.16299999
2014-1,21.932512,321.39563,158.41151,501.73965,2018.619,Aguascalientes,6,44.5,107.00384,262.51666,0.31116977,0.047485108,1.7015497,0.011871277,0.07
2014-1,59.490311,186.75116,112.16743,358.40891,6936.1748,Baja California,19,44,96.194435,278.39667,0.32527158,0.080557329,4.0764939,0.023141924,0.051999997
2014-1,100.81929,27.336317,-7.8198314,120.33578,49.537998,Baja California Sur,0,43.099998,100.20808,271.31665,0.36512819,0.027303457,3.2463809,0.017747247,0.102
2014-1,18.137814,23.328735,-3.7024729,37.764076,6188.8442,Campeche,0,43.099998,91.961456,370.82666,0.29113936,0.044995137,0.19460396,0.015748297,0.176
2014-1,7.4622984,82.082497,6.5311661,96.075966,376.55099,Chiapas,1,42,104.44939,249.59999,0.19376066,0.071682771,0.35667021,0.008136963,0.33400002
2014-1,190.1234,405.73822,186.01227,781.8739,10254.817,Chihuahua,9,43.5,95.144714,259.80331,0.27432558,0.096464639,1.1523835,0.002459438,0.063000001
2014-1,462.85034,3072.2729,-225.00081,3310.1226,646.33502,Ciudad de México,103,43.099998,98.718407,381.92667,0.44508517,0.038730199,2.3393491,0.016888169,0.088999994
2014-1,-12.703559,197.09116,107.19435,291.58194,7904.54,Coahuila,6,42.900002,100.14111,278.39334,0.24372336,0.061461316,1.7957692,0.013391013,0.075000003
2014-1,4.0902977,28.726122,92.333839,125.15026,53.731998,Colima,3,41.299999,102.75787,244.71001,0.30120003,0.058050631,1.4470182,0.002831738,0.111
2014-1,-16.760658,141.96255,-13.125932,112.07596,402.116,Durango,9,42.700001,95.468567,226.63333,0.21383749,0.083906889,1.74193,0.01091939,0.127
2014-1,210.64575,1124.7965,-257.45004,1077.9923,4913.5059,Estado de México,32,44.5,98.053635,285.54999,0.27475545,0.063481923,1.4192355,0.018457566,0.11
2014-1,192.16121,254.47557,112.42883,559.06561,3822.0669,Guanajuato,29,43.200001,98.909271,239.39,0.21115822,0.094936695,1.4256153,0.001738767,0.126
2014-1,98.510605,73.25827,4.393517,176.16238,145.89301,Guerrero,0,43.799999,100.00403,249.05,0.22253239,0.17380928,0.98604977,0.012435136,0.168
2014-1,12.616153,88.788589,-1.61221,99.792526,365.04901,Hidalgo,13,42.099998,99.735527,256.94666,0.24022798,0.06998163,0.80266804,0.007068851,0.17
2014-1,84.45285,399.83377,194.50941,678.79602,4227.394,Jalisco,60,40.299999,98.849998,290.86667,0.29937685,0.056391244,1.0964252,0.035116365,0.094999999
2014-1,11.087386,113.06065,-2.4276581,121.72038,280.42099,Michoacán,10,39.400002,105.6377,254.61667,0.18865809,0.14083742,0.98014937,0.019554651,0.16399999
2014-1,4.50634,178.50775,66.657158,249.67125,890.06799,Morelos,9,43.099998,98.816124,286.41998,0.2934126,0.13342073,2.503227,0.063004234,0.107
2014-1,39.966923,22.956318,-5.2215848,57.701656,23.25,Nayarit,0,39.900002,102.12645,228.41333,0.28085065,0.038567632,0.31860216,0,0.14899999
2014-1,73.93573,686.59747,64.952553,825.48578,6803.4238,Nuevo León,59,42.799999,97.815399,321.07999,0.24177122,0.052140113,0.76726178,0.015240956,0.074000001
2014-1,-25.818985,60.485111,171.80464,206.47076,302.681,Oaxaca,11,41.099998,99.437294,239.34666,0.18863918,0.10512587,0.68533013,0.007796416,0.21799999
2014-1,118.47928,530.32245,-119.21679,529.5849,2393.8711,Puebla,22,40.599998,98.301186,267.14334,0.24159114,0.033563294,1.395087,0.005894042,0.19
2014-1,44.243923,463.966,154.5298,662.73975,2078.9451,Querétaro,22,45,100.56871,322.56,0.28923339,0.054505155,1.9896929,0.001018788,0.040999997
2014-1,84.956535,64.251724,9.3116693,158.51993,12.035,Quintana Roo,3,45.5,103.02982,223.12666,0.3253749,0.080629761,2.3072008,0.048245674,0.094999999
2014-1,59.945454,310.75055,32.18539,402.88141,1973.368,San Luis Potosí,10,41.200001,99.115669,270.97,0.19533177,0.037151774,0.5635299,0.012506538,0.16
2014-1,9.7956791,85.784546,155.12299,250.7032,179.474,Sinaloa,4,42.400002,98.436127,212.41,0.31648669,0.13089547,1.1214282,0.012546975,0.098000005
2014-1,678.39099,544.46387,-337.1326,885.72229,3781.521,Sonora,8,43,99.104347,243.16667,0.31576371,0.092797229,0.90329588,0.001042666,0.086000003
2014-1,46.664566,79.988754,81.6548,208.30812,3092.9839,Tabasco,0,42.099998,94.664749,263.53333,0.28347945,0.054888525,1.6564421,0.016594206,0.142
2014-1,-26.203773,105.95065,108.60623,188.3531,6075.1841,Tamaulipas,6,41.700001,100.6115,268.17667,0.29710287,0.080576436,1.2783265,0.017204933,0.132
2014-1,2.1524999,44.072315,0.56866401,46.79348,305.20999,Tlaxcala,4,41.599998,97.400047,244.49666,0.28778198,0.078945981,0.85245713,0.001594868,0.191
2014-1,30.352936,270.75058,329.44186,630.54541,1768.908,Veracruz,17,43.700001,101.68306,304.68668,0.23897259,0.028758841,0.51539863,0.009544418,0.15100001
2014-1,10.348274,59.421127,4.431046,74.200447,306.43399,Yucatán,7,40.200001,100.38832,256.78333,0.23416287,0.013452988,0.28491506,0.00864835,0.19700001
2014-1,24.055733,113.34719,22.153084,159.556,695.69702,Zacatecas,4,40.700001,96.381226,251.42,0.17316891,0.035291632,1.2294322,0.005133329,0.16700001
2014-2,-37.82019,237.72675,30.253569,230.16013,2062.915,Aguascalientes,11,44.900002,108.92339,260.71667,0.31528392,0.041801075,1.7524903,0.003943498,0.063000001
2014-2,-10.205154,150.77129,154.51804,295.08417,8759.3428,Baja California,13,43.799999,103.58266,277.49667,0.32795468,0.083174913,3.9486196,0.025682079,0.061000001
2014-2,39.795677,3.9535632,-0.081575677,43.667664,40.060001,Baja California Sur,0,42.900002,101.01731,269.11334,0.34973964,0.027092965,3.2972139,0.010837186,0.096000001
2014-2,40.509468,11.756365,-6.2443032,46.02153,5994.1738,Campeche,0,41.900002,93.443649,389.31332,0.29625806,0.039218674,0.18824964,0.01904907,0.171
2014-2,-75.821419,15.244607,12.112205,-48.464603,410.31201,Chiapas,0,40.700001,104.60913,252.92332,0.19026554,0.088254266,0.36827326,0.007531546,0.338
2014-2,-101.60434,386.40762,220.67068,505.47397,11651.95,Chihuahua,7,43.700001,102.48737,262.63666,0.27088344,0.1022154,1.0488663,0.001362872,0.050999999
2014-2,-437.28879,669.56586,167.36229,399.63934,723.43103,Ciudad de México,90,43.099998,103.55447,379.97,0.43249097,0.040666109,2.505528,0.018361705,0.085000001
2014-2,67.055656,414.80594,495.65915,977.52075,8967.1768,Coahuila,16,42.099998,104.11828,278.34332,0.24654914,0.058879508,1.4843113,0.006846455,0.088999994
2014-2,-34.499638,18.309072,34.394096,18.203533,60.543999,Colima,3,40,101.62186,247.46001,0.29453176,0.062023457,1.2094574,0.008457744,0.115
2014-2,-32.165092,40.00959,-25.643068,-17.798569,482.17099,Durango,12,42,101.90752,226.22333,0.21753725,0.098594741,1.521913,0.010891279,0.138
2014-2,-299.31839,716.23187,198.05545,614.96893,5779.3931,Estado de México,38,44.299999,102.97592,286.13333,0.27435946,0.057875528,1.3049726,0.015493761,0.108
2014-2,-43.396927,314.4519,228.06161,499.11661,4141.9639,Guanajuato,41,42.400002,101.27249,240.67667,0.21078625,0.089877176,1.3917082,0.001561573,0.117
2014-2,94.143311,83.632156,6.149826,183.92529,120.872,Guerrero,3,42.5,104.24869,247.12666,0.22310491,0.16055666,0.91932097,0.012697804,0.153
2014-2,-234.05396,72.371445,9.6323032,-152.05022,462.76001,Hidalgo,13,40.299999,104.23637,254.64,0.24288309,0.067997993,0.74339774,0.00845571,0.20100001
2014-2,-32.113201,335.95007,-278.39606,25.440817,4557.207,Jalisco,73,40.700001,104.42627,290.95001,0.30239767,0.056732209,0.98821381,0.021466241,0.093000002
2014-2,-166.28119,90.596718,-1.107132,-76.791595,260.39499,Michoacán,15,37.900002,107.87399,254.02666,0.18776108,0.14430789,0.99063641,0.019080224,0.17
2014-2,-63.583214,132.5921,-13.327493,55.681396,921.19397,Morelos,7,42.200001,101.62247,294.65332,0.29333204,0.1124293,2.5800676,0.060173425,0.112
2014-2,1.1936492,19.40851,0.613343,21.215504,31.575001,Nayarit,2,39.599998,104.27846,226.83333,0.27617645,0.049233913,0.29290005,0.000834473,0.154
2014-2,-201.70708,615.4071,34.16605,447.86609,7889.3442,Nuevo León,62,42.900002,103.30183,324.08667,0.24608588,0.050554147,0.73633215,0.020381514,0.07
2014-2,-68.393929,118.49364,258.70734,308.80704,388.897,Oaxaca,17,40.900002,103.72065,239.28667,0.19396456,0.094404219,0.68091549,0.008285477,0.20799999
2014-2,-109.84706,119.95335,-7.0323248,3.0739627,2935.9819,Puebla,19,40.400002,102.28001,265.90668,0.25320673,0.03494669,1.4088089,0.005062371,0.20200001
2014-2,-54.10146,97.408928,36.446854,79.754326,2362.957,Querétaro,14,44.299999,104.8586,325.06665,0.29659948,0.037042395,1.995215,0.00050743,0.051999997
2014-2,-31.4575,34.56855,-2.6426938,0.46835631,2.161,Quintana Roo,3,45,102.41158,223.81334,0.32149854,0.080038888,2.1590819,0.055764802,0.105
2014-2,-33.09906,181.59335,141.41429,289.90857,2128.7051,San Luis Potosí,11,41.200001,103.63286,272.90668,0.20611803,0.03009224,0.46716369,0.008073528,0.17299999
2014-2,-87.624947,91.594597,58.291279,62.260933,202.537,Sinaloa,10,39.799999,99.858299,217.27666,0.31078386,0.13230038,1.0282886,0.007782375,0.112
2014-2,3.4043062,118.32457,59.483768,181.21265,4037.824,Sonora,8,42.400002,107.13918,246.2,0.3166486,0.095242518,0.93926437,0.002424355,0.096000001
2014-2,-44.856461,17.701681,0.44834,-26.70644,3036.092,Tabasco,0,41.5,99.624763,265.91333,0.28644699,0.067476329,1.882547,0.015702039,0.15000001
2014-2,-140.98447,222.10692,250.65901,331.78146,7046.5088,Tamaulipas,5,41.200001,99.956055,272.19,0.28952107,0.11779439,1.2048193,0.01115044,0.126
2014-2,-28.866022,81.265083,14.893211,67.292267,336.10901,Tlaxcala,9,40.700001,100.56195,241.27667,0.2837064,0.067546091,0.80022251,0.00238398,0.21100001
2014-2,-217.76979,209.07059,3.5080945,-5.1910958,2130.1121,Veracruz,18,43,100.57417,296.03665,0.23563282,0.03735178,0.59286546,0.010027323,0.153
2014-2,-65.892426,58.534939,8.3699532,1.0124669,317.59601,Yucatán,4,39.799999,100.9814,259.37668,0.2346002,0.011493702,0.29261049,0.007183564,0.199
2014-2,-29.744198,135.35269,7.4139919,113.02248,877.901,Zacatecas,1,40,104.92383,252.27333,0.17289616,0.030096488,1.0905174,0.014087718,0.17799999
2014-3,7.0449691,61.87598,85.729851,154.6508,2259.834,Aguascalientes,5,46.200001,109.89001,263.20334,0.32646319,0.046367863,1.8704325,0.00785896,0.063000001
2014-3,54.273838,-18.279242,144.60728,180.60187,8778.1621,Baja California,16,44.400002,103.78365,276.94666,0.33031318,0.087221299,4.062477,0.018316472,0.058000002
2014-3,8.2743368,-5.6432838,0.58243918,3.2134922,46.115002,Baja California Sur,0,42,98.767357,271.00668,0.34837431,0.032260101,2.9706177,0.005376684,0.091000006
2014-3,8.0341301,,82.015717,89.821495,5705.0259,Campeche,0,43,89.032936,394.77332,0.29816422,0.033485507,0.18640266,0.012278019,0.17299999
2014-3,-8.8262386,,12.739262,-2.082375,352.952,Chiapas,2,42.200001,104.00249,254.89999,0.19337285,0.080075915,0.38209301,0.010009489,0.35799998
2014-3,-14.44252,105.85721,215.69121,307.1059,11576.001,Chihuahua,11,43.700001,102.74662,263.54333,0.25621015,0.092440139,1.1538704,0.000815648,0.046999998
2014-3,137.81488,228.97562,415.87967,782.67017,727.66699,Ciudad de México,190,43.400002,101.48921,379.74667,0.43338349,0.036518581,2.4428,0.019499119,0.093999997
2014-3,-30.007956,31.092516,24.800846,25.885406,8825.8496,Coahuila,14,43.599998,104.9576,283.33002,0.25536439,0.057676643,1.4589801,0.005801792,0.086000003
2014-3,67.796745,13.229074,-54.751648,26.274172,82.204002,Colima,1,40.900002,100.52304,255.64333,0.29767564,0.04631007,1.2854553,0.005613342,0.112
2014-3,-7.6022701,39.676933,7.7461262,39.820789,502.41501,Durango,12,42.400002,103.66546,229.95667,0.2181109,0.080612612,1.6539878,0.002286883,0.13
2014-3,53.866787,32.93729,100.92863,187.73271,6003.1328,Estado de México,55,45.200001,102.52412,287.59,0.27591509,0.061136838,1.2428556,0.012972061,0.11399999
2014-3,169.62109,29.761204,-172.1048,27.277506,4523.1528,Guanajuato,43,42.900002,105.2789,240.20665,0.2149016,0.094013958,1.4633628,0.001385104,0.139
2014-3,-15.409484,128.85551,3.2632899,116.70933,132.11301,Guerrero,1,43.900002,102.66075,254.55,0.2242424,0.14537173,0.96238335,0.008451844,0.168
2014-3,-62.002117,1.61046,45.129295,-15.262363,464.63699,Hidalgo,24,42,105.36278,256.27667,0.24823269,0.062514337,0.84078265,0.011589736,0.192
2014-3,43.723209,53.277832,212.18716,309.1882,4895.2061,Jalisco,130,41.799999,104.67758,292.98334,0.29961884,0.050700244,1.0024126,0.011719654,0.086000003
2014-3,33.963524,,41.734905,74.38887,292.08899,Michoacán,15,39,101.29999,258.76999,0.19300163,0.11908681,0.87848416,0.004159282,0.161
2014-3,-13.229428,7.3114271,42.743496,36.825497,1025.958,Morelos,11,42.700001,98.148827,293.02667,0.29784268,0.10471965,2.7074502,0.035783596,0.116
2014-3,0.5290947,0.43992999,6.8095798,7.7786045,32.380001,Nayarit,2,40.099998,102.9389,232.91333,0.27561495,0.04152441,0.2815355,0,0.15800001
2014-3,-110.64116,21.953384,-104.19167,-192.87944,8273.5,Nuevo León,67,43.099998,103.42014,324.09668,0.24022815,0.045193483,0.81308454,0.019112662,0.07
2014-3,-52.509144,-1.982378,27.644314,-26.84721,355.26901,Oaxaca,8,41.299999,99.526909,242.25667,0.19263512,0.088481138,0.66423515,0.003007857,0.22700001
2014-3,159.57845,0.43942401,51.737366,211.75523,2540.7971,Puebla,32,41.900002,101.92126,269.77335,0.24676606,0.038439492,1.0885218,0.007981082,0.192
2014-3,16.988264,3.6595759,138.86177,159.50961,2318.6819,Querétaro,17,44.799999,108.56547,325.32001,0.29232836,0.059647202,2.0537847,0.000505485,0.050999999
2014-3,-7.2156806,0.45318407,8.2748766,1.51238,3.911,Quintana Roo,5,44.599998,102.67825,225.81334,0.31758681,0.071631934,2.0174156,0.038420763,0.105
2014-3,66.72538,24.925533,-8.8530264,82.79789,2196.4341,San Luis Potosí,14,42,101.93468,277.42334,0.20920031,0.026359288,0.3887995,0.005125417,0.171
2014-3,-5.0254426,2.8069983,33.992287,31.773842,206.215,Sinaloa,7,41,98.230789,220.60666,0.3179037,0.088452347,1.222803,0.01080334,0.101
2014-3,-38.458843,-11.851769,1.5203869,-48.790226,3864.6731,Sonora,13,42.799999,99.580147,252.21666,0.31703416,0.065224434,0.92384027,0.000690206,0.086000003
2014-3,-13.701041,-1.53192,83.388176,68.155212,2892.4319,Tabasco,0,44.299999,101.25848,268.18332,0.29276961,0.058411439,1.9406988,0.018200666,0.13600001
2014-3,-83.465912,2.6730061,106.37058,25.577681,7032.1431,Tamaulipas,12,41.400002,103.06482,273.33334,0.29046205,0.096921103,1.2596892,0.01510829,0.117
2014-3,-5.4226189,1.270968,3.6454372,-0.50621378,324.12701,Tlaxcala,4,41.599998,104.38066,243.89667,0.28233692,0.08076393,0.75696391,0.000791803,0.19700001
2014-3,-91.471481,10.278315,146.74237,65.549202,1730.573,Veracruz,23,43.099998,97.787102,310.71332,0.2401236,0.031274521,0.60885242,0.006880395,0.177
2014-3,16.989555,-0.85803598,2.9862432,19.117764,377.966,Yucatán,14,40.900002,103.79801,258.78,0.23542905,0.012887797,0.3641996,0.002863955,0.17799999
2014-3,155.86722,471.375,-154.71088,472.53134,782.14203,Zacatecas,5,40.5,112.45077,261.63333,0.17098878,0.038978607,1.2038639,0.011501884,0.18200001
2014-4,32.25893,3.879039,16.057703,52.195675,2124.6399,Aguascalientes,8,46,115.06303,260.50333,0.32509783,0.057954534,1.7613479,0.004699016,0.064999998
2014-4,86.44532,37.901772,257.44977,381.79684,10529.171,Baja California,36,44.400002,107.26338,278.29333,0.33388376,0.08486869,3.6945399,0.017668908,0.055999998
2014-4,66.41095,-4.8131304,4.198843,65.796661,47.141998,Baja California Sur,0,43,103.48251,275.55667,0.35650387,0.060023769,3.2026016,0.018674062,0.079999998
2014-4,44.24337,-0.019308001,0.74311566,44.967178,4439.0332,Campeche,3,42.599998,96.759018,394.98666,0.30074057,0.046699981,0.19458325,0.008895234,0.17200001
2014-4,4.6854744,-0.64247,-13.007554,-8.96455,320.81201,Chiapas,19,42.200001,107.80138,255.12999,0.1972238,0.071952949,0.35899726,0.006139985,0.36099997
2014-4,25.106787,82.913048,231.08943,339.10925,12111.682,Chihuahua,16,44.599998,107.51844,262.28333,0.26179117,0.096003489,1.048716,0.000271196,0.045000002
2014-4,1114.6687,344.1293,168.81313,1627.6112,607.86401,Ciudad de México,120,43.400002,107.53365,377.09668,0.43097091,0.047477988,2.3652159,0.017480019,0.10399999
2014-4,235.70947,3.1146879,91.628319,330.45248,9141.3594,Coahuila,25,43.299999,106.62386,281.89999,0.25895217,0.069073227,1.2610117,0.004423409,0.079999998
2014-4,20.964804,0.485111,4.5578265,26.00774,73.223,Colima,5,41.299999,105.07645,250.53334,0.303819,0.048899688,1.2141094,0.001397134,0.12
2014-4,3.2354307,15.722601,2.8274133,21.785444,475.26401,Durango,5,42.400002,107.24358,226.69,0.21950735,0.087246503,1.5670155,0.002851193,0.14300001
2014-4,1555.5735,74.404945,68.901459,1698.8799,5776.376,Estado de México,46,45.299999,107.32795,284.15335,0.2787998,0.059409722,1.1960918,0.013880217,0.119
2014-4,115.04983,-0.60717797,117.8793,232.32195,4717.1851,Guanajuato,37,43.400002,111.70068,237.69667,0.2086681,0.099344863,1.4780788,0.000863868,0.133
2014-4,111.17117,-0.39255399,-108.16987,2.6087542,95.117996,Guerrero,0,43.5,109.26051,247.58334,0.2322285,0.13980336,1.0655436,0.01125178,0.14899999
2014-4,18.988436,1.2775639,-18.81892,1.4470793,429.20499,Hidalgo,31,41.900002,111.58813,254.03667,0.24621546,0.059166377,0.84233313,0.007001938,0.183
2014-4,245.98689,8.9826345,417.22705,672.19659,5057.9048,Jalisco,147,41.599998,111.16227,291.81,0.29914129,0.052834737,0.90403279,0.015367796,0.092
2014-4,89.638657,-1.255219,3.7779691,92.161407,266.414,Michoacán,24,39.5,107.65437,255.14667,0.19426809,0.11406396,0.80893631,0.001529593,0.156
2014-4,4.4177499,-1.214812,11.134767,14.337704,954.36603,Morelos,6,43.400002,109.17931,289.79999,0.29828227,0.10282615,2.5003541,0.029378898,0.108
2014-4,20.389223,0.828471,8.3698654,29.587559,25.403,Nayarit,0,39.799999,111.34287,230.38333,0.27216989,0.02975755,0.3058415,0,0.16700001
2014-4,315.76511,60.758541,120.6467,497.17035,8546.7451,Nuevo León,67,43.400002,108.50495,323.47,0.24588993,0.047808258,0.72009949,0.020432575,0.066
2014-4,205.0164,7.714889,-218.36656,-5.6352758,312.38199,Oaxaca,12,41.5,105.01017,240.25667,0.19666936,0.064561333,0.60707674,0.006255943,0.219
2014-4,238.95645,10.09962,63.32972,312.38577,2723.9419,Puebla,29,41.299999,105.37175,270.67334,0.24690998,0.039803399,0.96129271,0.010235161,0.2
2014-4,184.91248,11.512141,8.3103008,204.73492,2387.1919,Querétaro,22,44.900002,114.35403,323.32666,0.29571036,0.054889329,2.1910411,0.000503572,0.050000001
2014-4,49.815731,7.2428484,6.7483654,63.806946,1.1160001,Quintana Roo,3,45.299999,106.04933,221.91333,0.32129285,0.083393345,2.0337633,0.027797782,0.096999995
2014-4,149.96178,51.637238,87.628662,289.22766,2178.3259,San Luis Potosí,19,42.099998,106.87474,274.01001,0.21724814,0.025933014,0.2162302,0.005113552,0.16299999
2014-4,38.075638,-1.5215701,18.693201,55.247269,181.48199,Sinaloa,17,41.400002,110.63503,214.73,0.32457867,0.11183938,0.90953708,0.013137758,0.105
2014-4,70.428749,25.605206,-120.78058,-24.746622,3927.866,Sonora,20,43.299999,104.0379,250.2,0.31207985,0.084600797,0.85770077,0.004814679,0.083999999
2014-4,11.086299,0.67697102,-20.083103,-8.3198328,2273.958,Tabasco,3,42.700001,104.85149,265.96667,0.30200243,0.068813883,1.7980266,0.008443421,0.13699999
2014-4,10.101592,68.751984,99.249519,178.1031,7244.1592,Tamaulipas,12,41.900002,101.64737,273.20999,0.29846397,0.095220254,1.3299569,0.010516864,0.123
2014-4,-1.3605829,1.951147,6.5428371,7.1334009,313.09,Tlaxcala,2,42.099998,110.00023,238.66,0.28138605,0.058390706,0.77880576,0.000789064,0.18700001
2014-4,340.01425,-10.50819,250.7536,580.25964,1613.202,Veracruz,34,42.799999,101.78948,300.51666,0.23015705,0.029341558,0.53451577,0.005493739,0.183
2014-4,-2.5637951,-1.452529,-4.2928443,-8.3091679,420.48001,Yucatán,40,41.799999,109.79237,257.99332,0.24384257,0.011894233,0.41249199,0.008563848,0.18000001
2014-4,17.85218,-0.816724,-3.2314746,13.803982,731.00702,Zacatecas,12,40,113.34415,255.57666,0.17985201,0.054204138,1.1682586,0.012753914,0.175
2015-1,46.726738,420.89407,13.151168,480.772,2118.625,Aguascalientes,29,45.400002,110.70934,275.16,0.32490459,0.043710046,2.0973017,0.005463756,0.063000001
2015-1,8.1794462,122.2253,173.09077,303.49551,7369.3872,Baja California,39,44.5,103.92176,285.76001,0.3326529,0.071568909,3.355081,0.014429215,0.050000001
2015-1,34.781467,13.369978,8.006155,56.1576,34.033001,Baja California Sur,0,42.900002,114.5136,284.19333,0.35379621,0.055598801,2.840834,0.013237809,0.079000004
2015-1,7.6835589,28.08362,90.112572,125.87975,3147.2371,Campeche,2,42.700001,92.274742,404.96335,0.3028174,0.045415123,0.20381421,0.002215372,0.171
2015-1,12.281786,57.510368,13.972647,83.764801,324.367,Chiapas,0,42.299999,102.63588,264.14001,0.20250897,0.079949474,0.33911582,0.006694334,0.34099999
2015-1,-41.896584,211.23068,217.661,386.99509,9680.5615,Chihuahua,9,44.299999,101.36823,271.20001,0.25903741,0.091437083,1.1364709,0.000270524,0.040999997
2015-1,1175.5316,1801.3464,-23.045521,2953.8325,578.84302,Ciudad de México,197,43.299999,103.01243,395.57001,0.42611724,0.043894273,2.1434848,0.017490005,0.091000006
2015-1,479.73468,294.96252,-269.23508,505.46213,8691.6924,Coahuila,23,43.099998,100.64043,292.47665,0.2644569,0.058690923,1.2179214,0.001696269,0.078000002
2015-1,77.308723,23.52088,10.174648,111.00426,65.600998,Colima,8,41.599998,102.85101,256.75333,0.29908079,0.051471099,0.84857759,0.002782222,0.119
2015-1,2.850965,59.212212,-2.8945563,59.168621,437.362,Durango,17,41.799999,95.454407,236.51666,0.22031976,0.072236333,1.4373324,0.007394271,0.141
2015-1,93.771881,969.92657,-8.4785938,1055.2198,5195.9839,Estado de México,101,44.5,101.6218,297.62668,0.28395271,0.054180717,2.561514,0.0238419,0.126
2015-1,123.89262,444.86249,-66.685417,502.06967,4926.147,Guanajuato,88,45,106.24099,248.29001,0.20585725,0.094139359,1.3782968,0.000344833,0.13
2015-1,10.753158,35.659721,22.279318,68.692192,94.084,Guerrero,1,44.099998,102.38765,258.26666,0.23399347,0.16290629,0.930532,0.012077536,0.175
2015-1,143.97008,95.121727,1.0058492,240.09766,489.87601,Hidalgo,33,42.5,103.89449,265.72333,0.24842614,0.053050251,0.86450967,0.004188178,0.18000001
2015-1,746.3009,363.80814,81.888214,1191.9972,4543.5059,Jalisco,248,41.099998,103.76834,301.69,0.29937708,0.053185777,0.81513537,0.024820029,0.098000005
2015-1,45.452232,73.55722,33.532925,152.54237,207.026,Michoacán,55,38.900002,103.57375,262.65668,0.19502616,0.10666346,0.82495133,0.003271885,0.15899999
2015-1,10.267011,212.27715,29.282314,251.82646,856.50897,Morelos,8,43.299999,103.2279,301.70334,0.29851213,0.14070082,2.7188212,0.025629519,0.118
2015-1,26.259008,14.715834,-1.448396,39.526447,18.389,Nayarit,0,40.400002,112.64077,238.17999,0.27816969,0.027151174,0.33980107,0,0.17
2015-1,538.71552,460.81824,376.28333,1375.817,8186.9351,Nuevo León,109,42.900002,104.4333,334.78333,0.24616878,0.042103224,0.72227785,0.023917793,0.063000001
2015-1,25.217146,71.535606,-228.06134,-131.30859,258.83701,Oaxaca,15,42.200001,102.36098,248.82666,0.19190802,0.11467176,0.7305016,0.008744034,0.22700001
2015-1,99.17305,235.60426,-69.116096,265.66122,2461.2471,Puebla,22,41.900002,102.89181,278.10999,0.24557006,0.045212615,0.88658859,0.01085751,0.2
2015-1,53.728836,340.66116,-68.883247,325.50677,2341.6899,Querétaro,18,44.799999,110.48491,336.06668,0.29582232,0.054682037,1.96755,0.00150501,0.055
2015-1,50.958649,53.283146,5.0567307,109.29852,12.887,Quintana Roo,3,45.5,106.05453,231.69,0.31758812,0.076375363,1.8971898,0.025030582,0.098999999
2015-1,100.88766,190.5085,70.93058,362.32675,2317.6479,San Luis Potosí,35,40.700001,102.03425,283.59,0.22094867,0.032068405,0.52329805,0.013118893,0.177
2015-1,21.340605,56.791943,32.432014,110.56456,341.45999,Sinaloa,25,41.900002,104.70347,222.41667,0.33165768,0.11058723,0.90721867,0.011092337,0.1
2015-1,40.188007,323.47241,-35.959248,327.70117,3987.5471,Sonora,19,43,103.57165,257.53,0.31382388,0.074711468,0.85404119,0.001370853,0.083999999
2015-1,25.495195,64.24099,-4.4453521,85.29084,1846.282,Tabasco,1,44.099998,95.093369,278.51666,0.30550814,0.069056325,1.7234606,0.019790532,0.10600001
2015-1,54.54258,119.6887,40.052055,214.28333,6451.2539,Tamaulipas,10,41.700001,102.25269,280.09332,0.31572664,0.099480436,1.3964105,0.014454422,0.10600001
2015-1,2.3524129,54.063698,-8.11061,48.3055,306.32101,Tlaxcala,10,43,104.81777,256.90332,0.28017053,0.055829329,0.88068802,0.002358986,0.192
2015-1,273.5433,260.13126,-102.33698,431.33759,1570.236,Veracruz,16,42,100.80906,325.38,0.22890502,0.029161345,0.56565535,0.004860224,0.176
2015-1,42.373383,45.714458,-0.40600598,87.681831,339.65399,Yucatán,14,41,101.02294,267.20334,0.24837184,0.010907463,0.37749307,0.007113563,0.18200001
2015-1,18.018076,14.835787,-149.53864,-116.68478,827.59302,Zacatecas,10,40.200001,96.778114,261.96332,0.18098876,0.056639052,1.1518728,0.008273119,0.17399999
